7454, -9.797, -0.194, 1.961, -0.007, 0.013, -0.021
7557, -9.797, -0.189, 1.970, -0.006, 0.013, -0.021
7660, -9.795, -0.187, 1.961, -0.007, 0.012, -0.021
7763, -9.799, -0.196, 1.956, -0.007, 0.012, -0.021
7866, -9.799, -0.189, 1.961, -0.007, 0.013, -0.021
7969, -9.799, -0.192, 1.951, -0.006, 0.012, -0.021
8072, -9.795, -0.201, 1.951, -0.007, 0.012, -0.021
8175, -9.797, -0.189, 1.961, -0.006, 0.012, -0.021
8278, -9.799, -0.192, 1.949, -0.007, 0.012, -0.022
8381, -9.802, -0.201, 1.956, -0.007, 0.013, -0.021
8484, -9.799, -0.192, 1.954, -0.006, 0.013, -0.022
8587, -9.797, -0.199, 1.951, -0.007, 0.013, -0.021
8690, -9.785, -0.204, 1.954, -0.007, 0.013, -0.021
8793, -9.795, -0.201, 1.958, -0.006, 0.013, -0.021
8896, -9.799, -0.199, 1.958, -0.006, 0.013, -0.021
8999, -9.799, -0.196, 1.961, -0.006, 0.013, -0.021
9102, -9.799, -0.201, 1.951, -0.007, 0.013, -0.021
9205, -9.797, -0.204, 1.956, -0.007, 0.013, -0.021
9308, -9.792, -0.196, 1.954, -0.006, 0.013, -0.021
9411, -9.802, -0.196, 1.944, -0.006, 0.013, -0.021
9514, -9.799, -0.196, 1.944, -0.007, 0.013, -0.021
9617, -9.809, -0.194, 1.968, -0.006, 0.013, -0.021
9720, -9.804, -0.192, 1.951, -0.006, 0.012, -0.021
9823, -9.797, -0.194, 1.949, -0.007, 0.013, -0.022
9926, -9.795, -0.201, 1.942, -0.007, 0.013, -0.021
10029, -9.809, -0.192, 1.937, -0.007, 0.012, -0.021
10132, -9.807, -0.194, 1.956, -0.006, 0.013, -0.021
10235, -9.807, -0.189, 1.954, -0.007, 0.012, -0.021
10338, -9.802, -0.201, 1.961, -0.007, 0.013, -0.021
10441, -9.790, -0.192, 1.958, -0.006, 0.013, -0.021
10544, -9.807, -0.194, 1.961, -0.007, 0.013, -0.021
10647, -9.804, -0.192, 1.954, -0.007, 0.013, -0.021
10750, -9.795, -0.199, 1.956, -0.007, 0.013, -0.021
10853, -9.811, -0.196, 1.968, -0.006, 0.012, -0.022
10956, -9.809, -0.194, 1.961, -0.006, 0.013, -0.021
11059, -9.804, -0.192, 1.954, -0.007, 0.013, -0.022
11162, -9.807, -0.194, 1.963, -0.006, 0.012, -0.021
11265, -9.804, -0.194, 1.951, -0.006, 0.013, -0.021
11368, -9.809, -0.201, 1.949, -0.006, 0.013, -0.022
11471, -9.799, -0.196, 1.966, -0.007, 0.013, -0.021
11574, -9.797, -0.196, 1.963, -0.007, 0.013, -0.021
11677, -9.792, -0.192, 1.970, -0.007, 0.013, -0.021
11780, -9.790, -0.187, 1.961, -0.006, 0.013, -0.021
11883, -9.792, -0.187, 1.966, -0.007, 0.012, -0.021
11986, -9.792, -0.208, 1.958, -0.007, 0.012, -0.021
12089, -9.792, -0.201, 1.968, -0.007, 0.013, -0.021
12192, -9.807, -0.206, 1.949, -0.006, 0.012, -0.022
12295, -9.804, -0.201, 1.958, -0.006, 0.012, -0.021
12398, -9.790, -0.196, 1.973, -0.007, 0.013, -0.021
12501, -9.797, -0.211, 1.978, -0.006, 0.013, -0.021
12604, -9.804, -0.199, 1.935, -0.007, 0.013, -0.021
12707, -9.804, -0.199, 1.956, -0.006, 0.013, -0.021
12810, -9.795, -0.172, 1.946, -0.007, 0.013, -0.021
12913, -9.797, -0.204, 1.946, -0.006, 0.013, -0.021
13016, -9.795, -0.160, 1.932, -0.007, 0.013, -0.021
13119, -9.804, -0.199, 1.942, -0.007, 0.013, -0.021
13222, -9.790, -0.177, 1.937, -0.006, 0.012, -0.021
13325, -9.809, -0.184, 1.954, -0.007, 0.012, -0.021
13428, -9.797, -0.194, 1.942, -0.006, 0.012, -0.021
13531, -9.797, -0.189, 1.956, -0.007, 0.013, -0.022
13634, -9.807, -0.189, 1.966, -0.006, 0.012, -0.021
13737, -9.799, -0.187, 1.949, -0.006, 0.013, -0.021
13840, -9.797, -0.201, 1.958, -0.006, 0.012, -0.022
13943, -9.797, -0.184, 1.966, -0.007, 0.012, -0.021
14046, -9.799, -0.206, 1.944, -0.006, 0.013, -0.021
14149, -9.790, -0.192, 1.949, -0.007, 0.013, -0.022
14252, -9.807, -0.206, 1.973, -0.007, 0.013, -0.021
14355, -9.807, -0.194, 1.954, -0.007, 0.013, -0.021
14458, -9.811, -0.196, 1.958, -0.006, 0.013, -0.020
14561, -9.790, -0.204, 1.966, -0.006, 0.013, -0.020
14664, -9.802, -0.192, 1.946, -0.007, 0.013, -0.021
14767, -9.804, -0.206, 1.956, -0.006, 0.013, -0.022
14870, -9.807, -0.192, 1.963, -0.007, 0.013, -0.021
14973, -9.799, -0.196, 1.954, -0.007, 0.012, -0.021
15076, -9.799, -0.189, 1.939, -0.007, 0.013, -0.021
15179, -9.811, -0.192, 1.961, -0.006, 0.013, -0.021
15282, -9.802, -0.194, 1.942, -0.006, 0.012, -0.021
15385, -9.795, -0.189, 1.951, -0.007, 0.013, -0.021
15488, -9.799, -0.194, 1.937, -0.006, 0.013, -0.021
15591, -9.797, -0.189, 1.951, -0.007, 0.013, -0.020
15694, -9.804, -0.189, 1.958, -0.006, 0.013, -0.021
15797, -9.797, -0.192, 1.944, -0.007, 0.013, -0.021
15900, -9.799, -0.194, 1.961, -0.007, 0.013, -0.021
16003, -9.797, -0.184, 1.963, -0.007, 0.012, -0.021
16106, -9.795, -0.199, 1.956, -0.007, 0.013, -0.021
16209, -9.804, -0.204, 1.954, -0.007, 0.013, -0.021
16312, -9.809, -0.187, 1.958, -0.006, 0.013, -0.021
16415, -9.804, -0.201, 1.935, -0.007, 0.012, -0.021
16518, -9.783, -0.180, 1.951, -0.006, 0.013, -0.021
16621, -9.804, -0.187, 1.956, -0.007, 0.013, -0.021
16724, -9.804, -0.204, 1.956, -0.007, 0.012, -0.021
16827, -9.787, -0.180, 1.951, -0.007, 0.013, -0.021
16930, -9.799, -0.184, 1.939, -0.006, 0.013, -0.021
17033, -9.792, -0.189, 1.951, -0.006, 0.012, -0.021
17136, -9.783, -0.184, 1.963, -0.007, 0.013, -0.021
17239, -9.795, -0.194, 1.944, -0.006, 0.013, -0.022
17342, -9.792, -0.187, 1.956, -0.006, 0.012, -0.021
17445, -9.804, -0.182, 1.958, -0.006, 0.013, -0.021
17548, -9.802, -0.206, 1.958, -0.006, 0.012, -0.022
17651, -9.799, -0.192, 1.966, -0.006, 0.012, -0.021
17754, -9.797, -0.189, 1.956, -0.007, 0.012, -0.021
17857, -9.799, -0.208, 1.946, -0.007, 0.012, -0.021
17960, -9.799, -0.189, 1.956, -0.006, 0.013, -0.021
18063, -9.795, -0.199, 1.946, -0.007, 0.012, -0.021
18166, -9.790, -0.199, 1.961, -0.006, 0.013, -0.022
18269, -9.797, -0.201, 1.968, -0.006, 0.013, -0.021
18372, -9.802, -0.192, 1.949, -0.007, 0.013, -0.021
18475, -9.792, -0.189, 1.954, -0.007, 0.013, -0.021
18578, -9.797, -0.184, 1.954, -0.007, 0.013, -0.021
18681, -9.802, -0.194, 1.961, -0.007, 0.012, -0.022
18784, -9.792, -0.184, 1.954, -0.007, 0.013, -0.021
18887, -9.787, -0.192, 1.958, -0.006, 0.013, -0.021
18990, -9.797, -0.199, 1.946, -0.007, 0.012, -0.021
19093, -9.787, -0.199, 1.956, -0.007, 0.013, -0.021
19196, -9.792, -0.196, 1.937, -0.006, 0.012, -0.021
19299, -9.795, -0.194, 1.954, -0.007, 0.012, -0.021
19402, -9.802, -0.184, 1.949, -0.007, 0.013, -0.021
19505, -9.804, -0.189, 1.946, -0.007, 0.013, -0.021
19608, -9.792, -0.192, 1.958, -0.006, 0.012, -0.021
19711, -9.797, -0.182, 1.951, -0.006, 0.013, -0.021
19814, -9.807, -0.192, 1.937, -0.007, 0.012, -0.021
19917, -9.790, -0.182, 1.951, -0.007, 0.012, -0.021
20020, -9.799, -0.196, 1.954, -0.006, 0.013, -0.021
20123, -9.799, -0.187, 1.958, -0.006, 0.012, -0.021
20226, -9.797, -0.199, 1.951, -0.007, 0.013, -0.021
20329, -9.809, -0.199, 1.954, -0.006, 0.012, -0.021
20432, -9.792, -0.199, 1.951, -0.007, 0.013, -0.021
20535, -9.807, -0.199, 1.963, -0.007, 0.013, -0.021
20638, -9.804, -0.194, 1.961, -0.007, 0.013, -0.021
20741, -9.792, -0.192, 1.973, -0.007, 0.013, -0.021
20844, -9.790, -0.196, 1.956, -0.006, 0.013, -0.021
20947, -9.797, -0.194, 1.949, -0.006, 0.012, -0.021
21050, -9.790, -0.187, 1.961, -0.006, 0.012, -0.021
21153, -9.802, -0.192, 1.944, -0.007, 0.012, -0.021
21256, -9.811, -0.192, 1.944, -0.006, 0.012, -0.021
21359, -9.797, -0.177, 1.956, -0.007, 0.013, -0.021
21462, -9.802, -0.196, 1.954, -0.007, 0.012, -0.021
21565, -9.790, -0.194, 1.956, -0.006, 0.013, -0.021
21668, -9.797, -0.204, 1.961, -0.006, 0.013, -0.021
21771, -9.802, -0.201, 1.942, -0.007, 0.012, -0.021
21874, -9.802, -0.201, 1.951, -0.006, 0.012, -0.021
21977, -9.792, -0.192, 1.954, -0.007, 0.013, -0.021
22080, -9.797, -0.206, 1.944, -0.006, 0.012, -0.021
22183, -9.790, -0.189, 1.951, -0.007, 0.013, -0.021
22286, -9.804, -0.192, 1.966, -0.007, 0.012, -0.021
22389, -9.799, -0.192, 1.963, -0.007, 0.013, -0.021
22492, -9.795, -0.189, 1.946, -0.006, 0.013, -0.021
22595, -9.792, -0.196, 1.958, -0.006, 0.013, -0.021
22698, -9.802, -0.199, 1.956, -0.007, 0.013, -0.021
22801, -9.797, -0.189, 1.949, -0.006, 0.013, -0.021
22904, -9.802, -0.196, 1.956, -0.007, 0.012, -0.022
23007, -9.797, -0.201, 1.949, -0.007, 0.013, -0.021
23110, -9.799, -0.189, 1.956, -0.006, 0.012, -0.022
23213, -9.799, -0.187, 1.946, -0.007, 0.012, -0.021
23316, -9.799, -0.194, 1.951, -0.007, 0.013, -0.021
23419, -9.802, -0.189, 1.946, -0.007, 0.013, -0.021
23522, -9.799, -0.192, 1.954, -0.007, 0.013, -0.021
23625, -9.792, -0.192, 1.961, -0.006, 0.013, -0.021
23728, -9.795, -0.201, 1.956, -0.007, 0.012, -0.021
23831, -9.799, -0.199, 1.951, -0.006, 0.013, -0.021
23934, -9.787, -0.182, 1.949, -0.006, 0.013, -0.021
24037, -9.799, -0.194, 1.968, -0.007, 0.013, -0.021
24140, -9.802, -0.196, 1.961, -0.007, 0.013, -0.021
24243, -9.804, -0.189, 1.958, -0.006, 0.012, -0.021
24346, -9.795, -0.196, 1.963, -0.006, 0.012, -0.021
24449, -9.799, -0.192, 1.954, -0.007, 0.013, -0.021
24552, -9.804, -0.199, 1.956, -0.007, 0.013, -0.021
24655, -9.802, -0.199, 1.949, -0.006, 0.013, -0.020
24758, -9.802, -0.194, 1.946, -0.006, 0.013, -0.021
24861, -9.797, -0.184, 1.982, -0.007, 0.013, -0.021
24964, -9.804, -0.208, 1.949, -0.006, 0.013, -0.021
25067, -9.797, -0.189, 1.951, -0.007, 0.013, -0.021
25170, -9.807, -0.187, 1.966, -0.007, 0.013, -0.021
25273, -9.814, -0.192, 1.937, -0.006, 0.013, -0.021
25376, -9.797, -0.194, 1.961, -0.006, 0.013, -0.021
25479, -9.795, -0.194, 1.954, -0.007, 0.013, -0.021
25582, -9.792, -0.204, 1.946, -0.007, 0.013, -0.021
25685, -9.790, -0.196, 1.966, -0.007, 0.013, -0.022
25788, -9.795, -0.194, 1.956, -0.007, 0.013, -0.021
25891, -9.795, -0.196, 1.944, -0.007, 0.013, -0.021
25994, -9.809, -0.187, 1.949, -0.007, 0.012, -0.021
26097, -9.807, -0.189, 1.939, -0.007, 0.013, -0.021
26200, -9.797, -0.192, 1.949, -0.006, 0.013, -0.021
26303, -9.802, -0.182, 1.966, -0.007, 0.013, -0.021
26406, -9.795, -0.192, 1.951, -0.007, 0.012, -0.021
26509, -9.802, -0.199, 1.949, -0.006, 0.013, -0.021
26612, -9.799, -0.189, 1.951, -0.006, 0.013, -0.021
26715, -9.799, -0.196, 1.939, -0.006, 0.013, -0.021
26818, -9.797, -0.189, 1.958, -0.007, 0.012, -0.021
26921, -9.802, -0.192, 1.946, -0.007, 0.013, -0.021
27024, -9.795, -0.192, 1.946, -0.007, 0.012, -0.022
27127, -9.802, -0.194, 1.958, -0.007, 0.013, -0.021
27230, -9.790, -0.189, 1.949, -0.007, 0.013, -0.021
27333, -9.792, -0.201, 1.954, -0.007, 0.013, -0.021
27436, -9.792, -0.184, 1.963, -0.007, 0.013, -0.021
27539, -9.795, -0.199, 1.949, -0.008, 0.014, -0.021
27642, -9.795, -0.192, 1.944, -0.006, 0.013, -0.021
27745, -9.795, -0.192, 1.954, -0.006, 0.013, -0.021
27848, -9.799, -0.201, 1.951, -0.006, 0.013, -0.021
27951, -9.802, -0.201, 1.963, -0.006, 0.013, -0.021
28054, -9.797, -0.189, 1.944, -0.006, 0.013, -0.021
28157, -9.804, -0.196, 1.942, -0.006, 0.013, -0.021
28260, -9.797, -0.199, 1.958, -0.006, 0.013, -0.021
28363, -9.795, -0.196, 1.956, -0.006, 0.013, -0.021
28466, -9.792, -0.196, 1.951, -0.006, 0.012, -0.021
28569, -9.807, -0.194, 1.961, -0.006, 0.013, -0.021
28672, -9.799, -0.192, 1.951, -0.006, 0.013, -0.021
28775, -9.811, -0.192, 1.946, -0.006, 0.013, -0.021
28878, -9.804, -0.199, 1.963, -0.006, 0.013, -0.021
28981, -9.802, -0.192, 1.956, -0.006, 0.013, -0.021
29084, -9.797, -0.189, 1.951, -0.006, 0.013, -0.021
29187, -9.792, -0.189, 1.956, -0.006, 0.013, -0.021
29290, -9.809, -0.196, 1.949, -0.005, 0.012, -0.021
29393, -9.802, -0.194, 1.946, -0.006, 0.011, -0.022
29496, -9.804, -0.194, 1.949, -0.006, 0.012, -0.021
29599, -9.797, -0.196, 1.963, -0.006, 0.012, -0.021
29702, -9.804, -0.204, 1.958, -0.007, 0.013, -0.021
29805, -9.797, -0.184, 1.968, -0.007, 0.012, -0.022
29908, -9.802, -0.194, 1.954, -0.006, 0.013, -0.021
30011, -9.792, -0.201, 1.951, -0.007, 0.012, -0.021
30114, -9.795, -0.196, 1.949, -0.007, 0.012, -0.021
30217, -9.799, -0.199, 1.946, -0.006, 0.012, -0.021
30320, -9.799, -0.192, 1.939, -0.007, 0.012, -0.021
30423, -9.795, -0.184, 1.954, -0.006, 0.012, -0.021
30526, -9.790, -0.192, 1.946, -0.006, 0.013, -0.021
30629, -9.795, -0.199, 1.942, -0.007, 0.012, -0.021
30732, -9.802, -0.201, 1.951, -0.007, 0.012, -0.021
30835, -9.799, -0.199, 1.961, -0.006, 0.013, -0.021
30938, -9.792, -0.206, 1.970, -0.007, 0.013, -0.021
31041, -9.795, -0.182, 1.961, -0.007, 0.012, -0.021
31144, -9.787, -0.201, 1.951, -0.007, 0.013, -0.021
31247, -9.795, -0.194, 1.968, -0.007, 0.013, -0.022
31350, -9.799, -0.189, 1.968, -0.006, 0.013, -0.021
31453, -9.792, -0.199, 1.937, -0.007, 0.013, -0.021
31556, -9.802, -0.189, 1.949, -0.006, 0.013, -0.021
31659, -9.787, -0.189, 1.961, -0.007, 0.013, -0.021
31762, -9.797, -0.194, 1.949, -0.006, 0.013, -0.021
31865, -9.792, -0.184, 1.966, -0.006, 0.013, -0.021
31968, -9.797, -0.187, 1.961, -0.007, 0.013, -0.021
32071, -9.787, -0.196, 1.949, -0.007, 0.013, -0.021
32174, -9.792, -0.189, 1.954, -0.007, 0.013, -0.021
32277, -9.797, -0.194, 1.944, -0.007, 0.013, -0.021
32380, -9.792, -0.196, 1.946, -0.007, 0.013, -0.021
32483, -9.792, -0.196, 1.956, -0.007, 0.013, -0.021
32586, -9.799, -0.196, 1.954, -0.007, 0.013, -0.021
32689, -9.799, -0.194, 1.951, -0.007, 0.012, -0.021
32792, -9.807, -0.204, 1.958, -0.007, 0.013, -0.021
32895, -9.795, -0.194, 1.951, -0.007, 0.013, -0.021
32998, -9.809, -0.199, 1.942, -0.007, 0.013, -0.021
33101, -9.799, -0.189, 1.954, -0.006, 0.013, -0.021
33204, -9.792, -0.184, 1.951, -0.006, 0.013, -0.021
33307, -9.804, -0.192, 1.944, -0.007, 0.012, -0.021
33410, -9.807, -0.187, 1.954, -0.007, 0.013, -0.021
33513, -9.804, -0.199, 1.954, -0.007, 0.012, -0.021
33616, -9.797, -0.187, 1.968, -0.007, 0.013, -0.021
33719, -9.787, -0.187, 1.954, -0.006, 0.012, -0.021
33822, -9.795, -0.199, 1.949, -0.007, 0.013, -0.021
33925, -9.792, -0.189, 1.961, -0.007, 0.013, -0.021
34028, -9.797, -0.204, 1.925, -0.007, 0.012, -0.022
34131, -9.799, -0.206, 1.966, -0.007, 0.013, -0.021
34234, -9.792, -0.194, 1.951, -0.006, 0.013, -0.021
34337, -9.809, -0.187, 1.958, -0.006, 0.013, -0.021
34440, -9.799, -0.187, 1.961, -0.007, 0.012, -0.021
34543, -9.807, -0.201, 1.956, -0.007, 0.012, -0.021
34646, -9.804, -0.196, 1.958, -0.006, 0.013, -0.021
34749, -9.799, -0.187, 1.951, -0.007, 0.013, -0.022
34852, -9.797, -0.194, 1.944, -0.006, 0.013, -0.021
34955, -9.799, -0.204, 1.956, -0.007, 0.012, -0.021
35058, -9.802, -0.194, 1.963, -0.007, 0.012, -0.021
35161, -9.802, -0.189, 1.942, -0.006, 0.013, -0.021
35264, -9.802, -0.192, 1.951, -0.007, 0.013, -0.021
35367, -9.802, -0.189, 1.949, -0.006, 0.013, -0.021
35470, -9.795, -0.199, 1.946, -0.007, 0.013, -0.021
35573, -9.785, -0.199, 1.951, -0.006, 0.013, -0.021
35676, -9.795, -0.187, 1.958, -0.006, 0.013, -0.021
35779, -9.799, -0.201, 1.944, -0.007, 0.012, -0.021
35882, -9.783, -0.196, 1.942, -0.006, 0.013, -0.021
35985, -9.795, -0.194, 1.961, -0.007, 0.013, -0.021
36088, -9.802, -0.189, 1.956, -0.006, 0.012, -0.021
36191, -9.797, -0.196, 1.966, -0.007, 0.012, -0.021
36294, -9.802, -0.196, 1.949, -0.007, 0.012, -0.022
36397, -9.799, -0.196, 1.946, -0.006, 0.012, -0.021
36500, -9.792, -0.192, 1.939, -0.007, 0.013, -0.021
36603, -9.802, -0.199, 1.946, -0.007, 0.013, -0.021
36706, -9.807, -0.184, 1.944, -0.007, 0.013, -0.021
36809, -9.802, -0.187, 1.951, -0.007, 0.013, -0.021
36912, -9.809, -0.194, 1.939, -0.006, 0.012, -0.021
37015, -9.792, -0.184, 1.963, -0.007, 0.013, -0.021
37118, -9.790, -0.194, 1.939, -0.006, 0.013, -0.022
37221, -9.795, -0.199, 1.946, -0.007, 0.013, -0.021
37324, -9.804, -0.199, 1.956, -0.007, 0.013, -0.021
37427, -9.804, -0.192, 1.932, -0.007, 0.012, -0.021
37530, -9.807, -0.196, 1.946, -0.006, 0.012, -0.021
37633, -9.797, -0.196, 1.954, -0.007, 0.012, -0.021
37736, -9.799, -0.206, 1.946, -0.007, 0.013, -0.021
37839, -9.799, -0.192, 1.944, -0.006, 0.013, -0.021
37942, -9.792, -0.201, 1.942, -0.007, 0.012, -0.021
38045, -9.795, -0.196, 1.942, -0.007, 0.013, -0.021
38148, -9.790, -0.199, 1.939, -0.007, 0.013, -0.021
38251, -9.797, -0.199, 1.954, -0.006, 0.013, -0.022
38354, -9.802, -0.187, 1.944, -0.007, 0.012, -0.021
38457, -9.804, -0.199, 1.958, -0.007, 0.013, -0.021
38560, -9.785, -0.187, 1.951, -0.006, 0.013, -0.021
38663, -9.811, -0.184, 1.944, -0.006, 0.013, -0.021
38766, -9.797, -0.194, 1.956, -0.007, 0.013, -0.021
38869, -9.795, -0.199, 1.937, -0.007, 0.013, -0.021
38972, -9.799, -0.206, 1.942, -0.007, 0.013, -0.021
39075, -9.802, -0.194, 1.949, -0.007, 0.013, -0.022
39178, -9.799, -0.194, 1.949, -0.007, 0.012, -0.021
39281, -9.785, -0.194, 1.958, -0.007, 0.013, -0.022
39384, -9.792, -0.189, 1.944, -0.007, 0.013, -0.021
39487, -9.797, -0.194, 1.958, -0.006, 0.013, -0.021
39590, -9.797, -0.194, 1.949, -0.007, 0.013, -0.021
39693, -9.797, -0.206, 1.958, -0.007, 0.012, -0.021
39796, -9.790, -0.192, 1.956, -0.007, 0.013, -0.021
39899, -9.790, -0.201, 1.951, -0.006, 0.013, -0.021
40002, -9.795, -0.189, 1.949, -0.007, 0.012, -0.021
40105, -9.802, -0.196, 1.958, -0.006, 0.013, -0.021
40208, -9.787, -0.192, 1.949, -0.007, 0.013, -0.021
40311, -9.792, -0.196, 1.954, -0.007, 0.013, -0.021
40414, -9.799, -0.199, 1.944, -0.007, 0.013, -0.021
40517, -9.792, -0.196, 1.954, -0.007, 0.012, -0.021
40620, -9.790, -0.194, 1.942, -0.007, 0.012, -0.021
40723, -9.795, -0.201, 1.954, -0.006, 0.013, -0.021
40826, -9.795, -0.199, 1.946, -0.007, 0.012, -0.021
40929, -9.792, -0.196, 1.963, -0.007, 0.012, -0.021
41032, -9.802, -0.201, 1.939, -0.007, 0.012, -0.021
41135, -9.797, -0.187, 1.958, -0.007, 0.013, -0.021
41238, -9.795, -0.192, 1.946, -0.006, 0.013, -0.021
41341, -9.787, -0.192, 1.956, -0.007, 0.012, -0.021
41444, -9.804, -0.194, 1.951, -0.007, 0.013, -0.022
41547, -9.802, -0.196, 1.966, -0.007, 0.012, -0.021
41650, -9.795, -0.192, 1.946, -0.007, 0.012, -0.021
41753, -9.795, -0.192, 1.954, -0.007, 0.012, -0.021
41856, -9.797, -0.196, 1.951, -0.007, 0.013, -0.021
41959, -9.795, -0.196, 1.935, -0.007, 0.013, -0.021
42062, -9.795, -0.189, 1.951, -0.006, 0.013, -0.021
42165, -9.802, -0.180, 1.946, -0.007, 0.013, -0.022
42268, -9.790, -0.199, 1.963, -0.006, 0.012, -0.022
42371, -9.787, -0.189, 1.954, -0.007, 0.013, -0.021
42474, -9.799, -0.192, 1.946, -0.006, 0.013, -0.021
42577, -9.790, -0.196, 1.949, -0.006, 0.012, -0.021
42680, -9.799, -0.189, 1.956, -0.007, 0.012, -0.021
42783, -9.797, -0.192, 1.954, -0.007, 0.013, -0.022
42886, -9.802, -0.189, 1.951, -0.006, 0.013, -0.021
42989, -9.795, -0.180, 1.954, -0.007, 0.013, -0.021
43092, -9.797, -0.196, 1.944, -0.007, 0.012, -0.021
